SYMBOL	gene_tot_lof	gene_tot_obs	gene_lof_rate
CTNNA3	945	730943	0.00129285046850438
CTNNAL1	622	730935	0.000850964860076477
CTNNB1	12	730940	1.64172161873752e-05
CTNNBIP1	111	730922	0.000151862989484514
CTNNBL1	227	730937	0.000310560280844998
CTNND1	149	730851	0.000203871924646747
CTNND2	79	730946	0.000108079119387752
CTNS	532	730944	0.000727825934681727
CTPS1	1043	730941	0.0014269277547709
CTPS2	43	548974	7.8327935384918e-05
CTR9	136	730947	0.000186060001614344
CTRB1	230	730806	0.000314721006669349
CTRB2	161	730940	0.000220264317180617
CTRC	298	730947	0.00040769029765496
CTRL	536	730944	0.000733298310130461
CTSA	849	730946	0.00116150851088863
CTSB	642	730934	0.000878328275877165
CTSC	468	730944	0.00064026792750197
CTSD	129	730911	0.000176492076326666
CTSE	1803	730893	0.00246684535219245
CTSF	668	730945	0.000913885449657635
CTSG	474	730946	0.000648474716326514
CTSH	1015	730945	0.00138861337036302
CTSK	270	730946	0.000369384332084723
CTSL	317	730947	0.000433683974351082
CTSL3P	590	719422	0.000820102804751592
CTSLP1	12	76141	0.0001576023430215
CTSLP2	16	195452	8.18615312199415e-05
CTSLP3	2	72699	2.75106947825967e-05
CTSLP4	39	159926	0.000243862786538774
CTSLP6	558	163963	0.00340320682105109
CTSLP8	38	202817	0.000187361020032837
CTSO	441	730927	0.000603343425540444
CTSS	73	730947	9.98704420429935e-05
CTSV	294	730947	0.000402217944666303
CTSW	7782	730942	0.0106465355664335
CTSZ	875	730942	0.00119708540486112
CTTN	187	730942	0.000255834252238892
CTTN-DT	2	730706	2.7370789346194e-06
CTTNBP2	848	730947	0.00116013883359532
CTTNBP2NL	146	730947	0.000199740884085987
CTU1	296	708618	0.00041771448086275
CTU2	2284	730888	0.00312496579503289
CTXN1	57	718200	7.93650793650794e-05
CTXN2	55	699556	7.86212969369143e-05
CTXN2-AS1	6	151875	3.95061728395062e-05
CTXN3	102	730939	0.000139546528506483
CTXND1	14	123304	0.000113540517744761
CTXND2	247	123158	0.00200555384140697
CUBN	5447	730946	0.00745198687727958
CUBNP1	53	636446	8.32749361296952e-05
CUBNP2	280	696526	0.000401995043975386
CUBNP3	26	714179	3.64054389725825e-05
CUEDC1	761	730942	0.00104112227782779
CUEDC2	25	730944	3.42023465545924e-05
CUL1	47	730945	6.43003235537558e-05
CUL2	115	730924	0.000157335099134794
CUL3	67	730907	9.16669288979309e-05
CUL4A	86	730922	0.000117659613474488
CUL4AP1	281	76105	0.00369226726233493
CUL4B	30	548475	5.46971147271981e-05
CUL5	61	730761	8.34746243984011e-05
CUL7	791	730947	0.00108215780350696
CUL9	6661	730947	0.00911283581436137
CUPIN1P	161	76101	0.00211560951892879
CUTA	2612	730947	0.00357344650159314
CUTALP	4	76096	5.2565180824222e-05
CUTC	838	730943	0.00114646422498061
CUX1	191	730944	0.000261305927677086
CUX2	1038	730937	0.00142009502870972
CUZD1	950	730921	0.00129973006658722
CWC15	75	730415	0.000102681352381865
CWC22	303	730818	0.000414603909591718
CWC25	265	730855	0.000362589022446313
CWC27	352	730919	0.000481585510843199
CWF19L1	540	730945	0.000738769674872938
CWF19L2	1553	730803	0.0021250596946099
CWH43	1509	730937	0.00206447340878899
CX3CL1	46	730942	6.29324898555563e-05
CX3CR1	117	730947	0.000160066324918223
CXADR	119	730938	0.000162804505990932
CXADRP3	2	221140	9.04404449669892e-06
CXCL1	59	730946	8.07173170111062e-05
CXCL10	235	730855	0.000321541208584466
CXCL11	3046	730884	0.00416755600067863
CXCL12	133	730941	0.000181957230474142
CXCL13	67	730914	9.166605099916e-05
CXCL14	66	730930	9.02959243703227e-05
CXCL16	751	730941	0.00102744270741414
CXCL17	40	730930	5.47248026486805e-05
CXCL1P1	66	215408	0.000306395305652529
CXCL2	254	730939	0.000347498218045555
CXCL3	66	730931	9.02958008348257e-05
CXCL5	314	730943	0.000429582060434261
CXCL6	141	730937	0.000192903081934558
CXCL8	2326	730699	0.00318325329581675
CXCL9	278	730771	0.000380420131614418
CXCR1	1007	730947	0.00137766486489445
CXCR2	71	730947	9.7134265548665e-05
CXCR3	8	548920.5	1.45740594494103e-05
CXCR4	36	730947	4.92511768979146e-05
CXCR5	34	730939	4.65155095021609e-05
CXCR6	257	730947	0.000351598679521224
CXXC1	54	730946	7.38768664169446e-05
CXXC1P1	20	56121.5	0.000356369662250653
CXXC4	422	730943	0.000577336399691905
CXXC4-AS1	37	730941	5.061968065822e-05
CXXC5	11	730467	1.50588596062519e-05
CXXC5-AS1	5	76104	6.56995690108273e-05
CXorf38	276	548921	0.000502804593010652
CXorf58	508	548874.5	0.000925530335258789
CXorf65	5	548762	9.11141806466191e-06
CXorf66	101	549093	0.000183939696918373
CYB561	69	730936	9.43995096697933e-05
CYB561A3	253	730947	0.000346126326532567
CYB561D1	196	730941	0.000268147497540841
CYB561D2	5397	730863	0.00738442088325719
CYB5A	51	730926	6.97745052166704e-05
CYB5B	67	730913	9.16661764122406e-05
CYB5D1	818	730941	0.00111910537238984
CYB5D2	628	730946	0.000859160594626689
CYB5R1	343	730945	0.000469255552743366
CYB5R2	781	730943	0.00106848276815018
CYB5R3	318	730937	0.000435058014575812
CYB5R4	282	730794	0.000385881657484873
CYB5RL	723	730849	0.00098926043546615
CYBA	260	730878	0.000355736525110894
CYBB	10	548813.5	1.82211261202576e-05
CYBC1	171	730876	0.00023396581636283
CYBRD1	103	730908	0.000140920608339216
CYC1	146	730940	0.000199742796946398
CYCS	29	730938	3.96750476784625e-05
CYCSP4	615	76041	0.00808774213910917
CYCSP40	14	71958	0.000194557936574113
CYCSP55	1	75216	1.3295043607743e-05
CYCTP	7	730604	9.58111370865749e-06
CYFIP1	253	730945	0.000346127273597877
CYFIP2	87	730937	0.000119025305874514
CYGB	57	730819	7.79946881512385e-05
CYHR1	29	699416	4.14631635535933e-05
CYLC1	29	547621.5	5.29562845870734e-05
CYLC2	401	730893	0.000548643919150956
CYLD	76	730944	0.000103975133525961
CYLD-AS1	62	730371	8.48883649542493e-05
CYMP	137	76149	0.00179910438745092
CYMP-AS1	2	76031	2.63050597782483e-05
CYP11A1	338	730947	0.000462413827541532
CYP11B1	451	730947	0.000617007799471097
CYP11B2	447	730947	0.00061153544648244
CYP17A1	366	730947	0.000500720298462132
CYP17A1-AS1	7	689773	1.01482661687251e-05
CYP19A1	182	730943	0.000248993423563807
CYP1A1	3471	730946	0.00474864080246694
CYP1A2	979	730947	0.00133935839397384
CYP1B1	1728	730947	0.0023640564910999
CYP1B1-AS1	17	241255	7.04648608318999e-05
CYP1D1P	17	76092	0.000223413762287757
CYP20A1	896	730940	0.00122581880865735
CYP21A1P	87	704891	0.000123423337792652
CYP21A2	1651	730765	0.00225927623791506
CYP24A1	984	730946	0.00134620067693099
CYP26A1	228	730903	0.000311942898031613
CYP26B1	29	730938	3.96750476784625e-05
CYP26C1	4594	730908	0.00628533276417825
CYP27A1	1041	730947	0.00142417986529803
CYP27B1	342	730947	0.000467886180530189
CYP27C1	256	730946	0.000350231070421071
CYP2A13	471	730947	0.000644369564414383
CYP2A6	2226	730499	0.00304723209751143
CYP2A7	929	730853	0.00127111744769468
CYP2A7P1	63	730463	8.62466682090674e-05
CYP2A7P2	135	667062	0.000202379988666721
CYP2AB1P	32	76154	0.000420201171310765
CYP2AC1P	31	76147	0.000407107305606262
CYP2B6	940	730945	0.00128600647107512
CYP2B7P	190	730519	0.000260089059969693
CYP2C18	2561	730786	0.00350444589797834
CYP2C19	8668	730944	0.0118586375974083
CYP2C23P	12	76110	0.000157666535277887
CYP2C58P	4	76044	5.26011256640892e-05
CYP2C8	1837	730939	0.00251320561633734
CYP2C9	1834	730879	0.00250930728615817
CYP2D6	1745	730192	0.00238978241339264
CYP2D7	295	729912	0.000404158309494843
CYP2D8P	297	729869	0.00040692233811821
CYP2E1	517	730933	0.000707315171157958
CYP2F1	1076	730936	0.00147208510731446
CYP2F2P	188	730027	0.000257524721688376
CYP2G1P	9	152460	5.90318772136954e-05
CYP2G2P	27	141964	0.000190189062015722
CYP2J2	952	730945	0.00130242357496118
CYP2R1	910	730667	0.00124543738803039
CYP2S1	386	730946	0.000528082785869271
CYP2T1P	40	152206	0.000262801729235378
CYP2T3P	491	151906	0.00323226205679828
CYP2U1	445	730943	0.000608802601570847
CYP2U1-AS1	110	730712	0.000150538105300036
CYP2W1	503	730220	0.000688833502232204
CYP39A1	984	730905	0.00134627619184436
CYP3A4	1656	730925	0.00226562232787222
CYP3A43	1106	730939	0.00151312216204088
CYP3A5	8265	730937	0.0113074040580789
CYP3A51P	50	730264	6.84683895139292e-05
CYP3A7	398	730899	0.000544534881016392
CYP3A7-CYP3A51P	464	730899	0.000634834635154789
CYP46A1	61	730942	8.34539539388898e-05
CYP4A11	882	730946	0.0012066554848101
CYP4A22	7699	730942	0.0105329834651723
CYP4A22-AS1	13	76100	0.000170827858081472
CYP4B1	1440	730942	0.00197006055200002
CYP4F10P	262	691877	0.000378680025495861
CYP4F11	1153	730947	0.00157740574898043
CYP4F12	2917	730946	0.00399071887663384
CYP4F2	902	730942	0.00123402404021112
CYP4F22	594	730946	0.000812645530586391
CYP4F23P	121	498602	0.000242678529167552
CYP4F24P	1147	730754	0.00156961166137989
CYP4F25P	32	75356	0.00042465098996762
CYP4F26P	121	691151	0.000175070281313345
CYP4F27P	4	75843	5.27405297786216e-05
CYP4F29P	97	76158	0.00127366790094278
CYP4F3	1624	730947	0.00222177531339482
CYP4F30P	1	74835	1.33627313422864e-05
CYP4F32P	5	76062	6.57358470721254e-05
CYP4F34P	7	76170	9.18996980438493e-05
CYP4F35P	30	76172	0.000393845507535577
CYP4F44P	13	76119	0.000170785217882526
CYP4F60P	7	76092	9.19939021184881e-05
CYP4F62P	4	124277	3.21861647770706e-05
CYP4F8	2648	730947	0.00362269767849105
CYP4F9P	643	270101	0.00238059096412083
CYP4V2	961	730947	0.00131473280552489
CYP4X1	882	730935	0.00120667364403128
CYP4Z1	4178	730934	0.00571597435609781
CYP4Z2P	410	730775	0.000561048202251035
CYP51A1	235	730906	0.000321518772591824
CYP51A1-AS1	229	699630	0.000327315866958249
CYP51A1P2	398	508904	0.000782072846745162
CYP51A1P3	8	76081	0.000105151088970965
CYP7A1	455	730947	0.000622480152459754
CYP7B1	555	730943	0.000759293132296226
CYP8B1	440	730947	0.00060195882875229
CYREN	156	730938	0.000213424394408281
CYRIA	50	730789	6.84192017121221e-05
CYRIB	23	730920	3.14671920319597e-05
CYS1	720	730941	0.000985031623619417
CYSLTR1	205	549074.5	0.000373355528257094
CYSLTR2	223	730944	0.000305084931266964
CYSRT1	328	699071	0.000469194116191345
CYSTM1	126	730922	0.00017238501509053
CYTH1	79	730942	0.00010807971083889
CYTH2	92	730946	0.000125864290932572
CYTH3	115	730942	0.000157331224638891
CYTH4	82	730940	0.00011218431061373
CYTIP	164	730946	0.000224366779488498
CYTL1	568	730943	0.000777078376836498
CYTOR	3	76039	3.94534383671537e-05
CYYR1	2817	730892	0.00385419460057026
CYYR1-AS1	6	76094	7.88498436144768e-05
CZ1P-ASNS	43	730881	5.88331068942824e-05
CZIB	516	730938	0.00070594222765816
D21S2088E	7	76069	9.20217171252416e-05
D2HGDH	250	730946	0.000342022529708077
DAAM1	342	730944	0.000467888100866824
DAAM2	432	730854	0.000591089328374751
DAAM2-AS1	12	729562	1.64482250994432e-05
DAB1	95	730897	0.00012997727449969
DAB1-AS1	4	76039	5.26045844895383e-05
DAB2	94	730937	0.000128602054623039
DAB2IP	337	730929	0.000461057093096593
DACH1	74	730926	0.000101241438941835
DACH2	82	549130.5	0.000149326981473438
DACT1	131	730947	0.000179219560378523
DACT2	385	699989	0.000550008642992961
DACT3	248	730832	0.000339339273595026
DACT3-AS1	7	76116	9.19648956855326e-05
DAD1	41	730947	5.60916181337361e-05
DAG1	50	730945	6.84045995252721e-05
DAGLA	95	730928	0.000129971761924567
DAGLB	485	730947	0.000663522799874683
DALRD3	1172	730947	0.00160339942567655
DANCR	2	94842	2.10877037599376e-05
DAND5	380	730945	0.000519874956392068
DANT1	1	55636.5	1.79738121556892e-05
DAO	603	730945	0.000824959470274781
DAOA	1250	730896	0.00171022963595368
DAOA-AS1	102	729052	0.00013990771577336
DAP	2755	730927	0.0037691862525259
DAP-DT	3	353083	8.49658578861061e-06
DAP3	304	730945	0.000415899965113654
DAP3P1	90	638155	0.000141031567565873
DAPK1	256	730946	0.000350231070421071
DAPK2	707	730945	0.000967241037287347
DAPK3	414	730853	0.000566461381426908
DAPL1	1069	730892	0.00146259638906979
DAPP1	224	730824	0.000306503344170416
DARS1	354	730849	0.00048436818002077
DARS1-AS1	6	730677	8.2115627014399e-06
DARS2	857	730947	0.0011724516278198
DAW1	551	730938	0.000753825905890787
DAXX	116	730943	0.00015869910512858
DAZAP1	2800	730873	0.00383103494040688
DAZAP2	17	730946	2.32575320201492e-05
DAZL	34	730797	4.65245478566551e-05
DBF4	183	730932	0.000250365287058167
DBF4B	787	730947	0.0010766854505183
DBH	2865	730940	0.00391961036473582
DBH-AS1	140	730878	0.000191550436598174
DBI	98	730908	0.000134079802109157
DBN1	62	730942	8.48220515444454e-05
DBNDD1	163	730606	0.000223102465624427
DBNDD2	79	730947	0.000108078971525979
DBNL	101	730937	0.000138178803371563
DBP	77	730945	0.000105343083268919
DBR1	309	730947	0.000422739268373767
DBT	403	730941	0.000551344089331423
DBX1	141	730868	0.000192921293585162
DBX2	452	730930	0.000618390269930089
DBX2-AS1	2	76082	2.6287426723798e-05
DCAF1	36	730856	4.92573092373874e-05
DCAF10	72	730944	9.85027580772262e-05
DCAF11	202	730947	0.000276353825927188
DCAF12	126	730947	0.000172379119142701
DCAF12L1	4	544888.5	7.34095140565455e-06
DCAF12L2	90	549104.5	0.000163903227891959
DCAF13	507	730930	0.000693636873572025
DCAF13P2	1	52471	1.90581464046807e-05
DCAF15	3267	730926	0.00446967271652671
DCAF16	164	730947	0.000224366472534944
DCAF17	377	730913	0.000515793261304697
DCAF4	529	730947	0.000723718682749912
DCAF4L1	69	730947	9.43980890543364e-05
DCAF4L2	2140	730946	0.00292771285430114
DCAF5	54	730947	7.38767653468719e-05
DCAF6	292	730920	0.000399496524927489
DCAF7	32	730855	4.37843347859699e-05
DCAF8	40	730947	5.47235298865718e-05
DCAF8L1	157	549119.5	0.000285912264998784
DCAF8L2	714	549061	0.00130040195898088
DCAKD	201	730943	0.000274987242507282
DCANP1	270	730856	0.000369429819280405
DCBLD1	1228	730947	0.00168001236751775
DCBLD2	1677	730852	0.00229458221363559
DCC	262	730939	0.000358443043810769
DCD	3045	730943	0.00416585150962524
DCDC1	4637	730915	0.00634410293946629
DCDC2	406	730946	0.000555444588245917
DCDC2B	1888	730856	0.00258327221778298
DCDC2C	8577	699402	0.0122633335335043
DCHS1	291	730855	0.000398163794459913
DCHS1-AS1	29	730505	3.9698564691549e-05
DCHS2	13250	730947	0.0181271692749269
DCK	270	730849	0.00036943335764296
DCLK1	53	730946	7.25087762981123e-05
DCLK2	322	730942	0.000440527428988894
DCLK3	538	730947	0.000736031476974391
DCLRE1A	7075	730945	0.009679250832826
DCLRE1B	424	730947	0.000580069416797661
DCLRE1C	907	730947	0.00124085604017802
DCLRE1CP1	132	729765	0.000180880146348482
DCN	88	730917	0.000120396707150059
DCP1A	68	730856	9.30415841150651e-05
DCP1B	487	730947	0.000666258976369012
DCP2	106	730929	0.000145020925425041
DCPS	310	730944	0.000424109097276946
DCST1	1204	730947	0.00164717824958581
DCST1-AS1	25	730947	3.42022061791074e-05
DCST2	1241	730937	0.00169782074241693
DCSTAMP	733	730947	0.00100280868517143
DCT	1327	730945	0.00181545807140072
DCTD	347	730946	0.000474727271234811
DCTN1	346	730947	0.000473358533518846
DCTN1-AS1	9	150897	5.96433328694407e-05
DCTN2	99	730856	0.000135457600402815
DCTN3	185	730938	0.000253099442086743
DCTN4	96	730942	0.000131337370133335
DCTN5	103	730934	0.000140915595662536
DCTN6	737	730911	0.00100833069963374
DCTPP1	182	730943	0.000248993423563807
DCUN1D1	9	730746	1.2316180998596e-05
DCUN1D2	360	730935	0.000492519854706643
DCUN1D2-AS	1	76118	1.31374970440632e-05
DCUN1D3	27	730947	3.6938382673436e-05
DCUN1D4	80	730696	0.0001094846557255
DCUN1D5	20	730901	2.73634869838733e-05
DCX	6	549094.5	1.09270808576666e-05
DCXR	1868	730709	0.00255642122924447
DCXR-DT	4	76158	5.25223876677434e-05
DDA1	5	730920	6.84069391999124e-06
DDAH1	136	730940	0.000186061783456918
DDAH2	90	730387	0.000123222346509453
DDB1	65	730946	8.89258577241e-05
DDB2	207	730947	0.000283194267163009
DDC	504	730943	0.000689520249869005
DDC-AS1	33	417244	7.90904123246829e-05
DDHD1	342	730932	0.000467895782371
DDHD1-DT	73	76075	0.000959579362471246
DDHD2	516	730945	0.000705935467100808
DDI1	434	730947	0.000593750299269304
DDI2	39	730946	5.335551463446e-05
DDIAS	1694	730946	0.00231754466130193
DDIT3	150	730944	0.000205214079327555
DDIT4	139	730854	0.000190188464453913
DDIT4L	352	730923	0.000481582875350755
DDIT4L-AS1	12	564084	2.12734273618823e-05
DDN	134	730945	0.000183324326727729
DDN-AS1	2	76072	2.62908823220107e-05
DDO	552	730947	0.000755184712434691
DDOST	157	730947	0.000214789854804794
DDR1	418	730946	0.000571861669671905
DDR1-DT	2	76043	2.63009086963955e-05
DDR2	122	730943	0.000166907679531783
DDRGK1	283	730945	0.00038717003331304
DDT	26	730925	3.55713650511338e-05
DDTL	6248	730923	0.0085480960374759
DDX1	133	730882	0.000181971918859679
DDX10	648	730937	0.000886533312720522
DDX11	1605	730937	0.00219581167734018
DDX11-AS1	5	76119	6.568662226251e-05
DDX11L1	57	127784	0.000446065235084205
DDX11L10	11	120940	9.09541921614023e-05
DDX11L16	3	69290	4.32962909510752e-05
DDX11L17	8	76044	0.000105202251328178
DDX11L2	32	158527	0.000201858358513061
DDX11L5	29	76145	0.000380852321229234
DDX11L8	39	76181	0.000511938672372376
DDX11L9	1	30060	3.32667997338656e-05
DDX12P	1112	730716	0.00152179506128236
DDX17	78	730947	0.000106710883278815
DDX18	120	730937	0.000164172835688986
DDX19A	21	730929	2.87305606974138e-05
DDX19A-DT	20	730282	2.73866807616784e-05
DDX19B	98	730947	0.000134072648222101
DDX20	1342	730940	0.00183599201028812
DDX21	98	730947	0.000134072648222101
DDX23	149	730947	0.00020384514882748
DDX24	216	730947	0.000295507061387488
DDX25	853	730848	0.00116713735277376
DDX27	388	730945	0.000530819692316111
DDX28	404	730947	0.000552707651854375
DDX31	725	730947	0.000991863979194114
DDX39A	171	730942	0.000233944690550003
DDX39AP1	1	76088	1.31426769004311e-05
DDX39B	43	730947	5.88277946280647e-05
DDX39B-AS1	5	230310	2.17098693065868e-05
DDX39BP1	5	73547	6.79837382898011e-05
DDX3P1	4	90541	4.41788802862791e-05
DDX3X	15	547925.5	2.73759845088429e-05
DDX4	151	730876	0.000206601393396417
DDX41	1158	730940	0.0015842613620817
DDX42	61	730946	8.34534972487708e-05
DDX43	660	730945	0.000902940713733591
DDX46	94	730942	0.000128601174922224
DDX47	714	730947	0.000976815008475307
DDX49	2975	730945	0.00407007367175369
DDX5	38	730945	5.19874956392068e-05
DDX50	284	730944	0.00038853865686017
DDX50P2	8	222938	3.58844162951134e-05
DDX51	1909	730651	0.00261273850306097
DDX52	2166	730947	0.00296327914335786
DDX53	245	549012.5	0.000446255777418547
DDX54	773	730946	0.00105753366185737
DDX55	2173	730947	0.00297285576108801
DDX56	636	730944	0.000870107696348831
DDX58	2825	730941	0.00386488102322896
DDX59	602	730947	0.000823589124792906
DDX6	23	730505	3.14850685484699e-05
DDX60	1978	730935	0.0027061229794715
DDX60L	7391	730944	0.0101115817353997
DDX6P2	2	442892	4.51577359717493e-06
DEAF1	276	730944	0.0003775939059627
DECR1	619	730942	0.000846852417838898
DECR2	655	730898	0.000896157877022512
DEDD	17	730947	2.3257500201793e-05
DEDD2	137	730927	0.000187433218365172
DEF6	108	730946	0.000147753732833889
DEF8	162	730903	0.000221643638075093
DEFA10P	13	76090	0.000170850308844789
DEFA11P	19	76107	0.000249648521160997
DEFA3	150	71345	0.00210245987805733
DEFA4	4350	730887	0.00595167241995001
DEFA5	149	730916	0.000203853794416869
DEFA6	3723	730884	0.00509383157929302
DEFB1	1260	730945	0.00172379590803686
DEFB104A	387	723752	0.000534713548287259
DEFB104B	49	111076	0.000441139400050416
DEFB105A	291	726357	0.000400629442546847
DEFB105B	2	33817	5.91418517313777e-05
DEFB106A	25	707459	3.53377368865192e-05
DEFB106B	109	707557	0.000154051193048758
DEFB107A	4	455648	8.77870636982934e-06
DEFB107B	4	179033	2.23422497528389e-05
DEFB108B	444	729852	0.000608342513276664
DEFB108E	6	412913	1.45309060262089e-05
DEFB108F	13	729649	1.78167858792378e-05
DEFB109A	5	70846	7.05756147136042e-05
DEFB109B	73	72799	0.00100276102693718
DEFB109F	3	76099	3.94223314366812e-05
DEFB110	113	730531	0.00015468200528109
DEFB112	864	730725	0.00118238735502412
DEFB113	286	727713	0.000393012080311881
DEFB114	58	728497	7.9615976455634e-05
DEFB115	581	730885	0.000794926698454613
DEFB116	166	730677	0.00022718656807317
DEFB118	383	730946	0.000523978515512774
DEFB119	1237	730940	0.00169234136864859
DEFB121	349	730884	0.000477503954115838
DEFB123	69	730745	9.44241835387173e-05
DEFB124	57	730945	7.79812434588102e-05
DEFB125	340	730943	0.000465152549514805
DEFB126	632	730897	0.000864690920882149
DEFB127	142	730826	0.000194300695377559
DEFB128	1238	730892	0.00169382070128008
DEFB129	240	730942	0.000328343425333337
DEFB130A	1	19811	5.04770077229822e-05
